48.131634,11.567393
48.131636,11.577542
48.131653,11.585083
48.131668,11.57735
48.13168,11.585016
48.131693,11.569924
48.131716,11.585116
48.131745,11.575136
48.13176,11.566625
48.131762,11.584193
48.131768,11.576234
48.13178,11.585745
48.131786,11.579692
48.131796,11.572273
48.131802,11.579824
48.131813,11.565111
48.131819,11.569662
48.131828,11.564472
48.131846,11.570076
48.131851,11.584103
48.131857,11.565414
48.131866,11.583984
48.131883,11.564361
48.131889,11.580036
48.131911,11.585083
48.131935,11.569226
48.131954,11.566816
48.131967,11.582612
48.131969,11.575652
48.132019,11.569214
48.132019,11.570435
48.132019,11.572265
48.132019,11.574097
48.132019,11.582565
48.132019,11.585083
48.132036,11.569076
48.132086,11.577886
48.132107,11.575173
48.132113,11.570692
48.132116,11.583926
48.132118,11.566655
48.132119,11.567708
48.132149,11.580739
48.132169,11.572246
48.132178,11.576095
48.13218,11.571943
48.132185,11.570364
48.132194,11.577236
48.132195,11.569598
48.132198,11.584161
48.132202,11.574097
48.132202,11.574646
48.132217,11.572879
48.132245,11.564982
48.132278,11.574969
48.132281,11.581765
48.132281,11.585083
48.132282,11.584794
48.132305,11.584911
48.1323,11.56781
48.132312,11.582446
48.132317,11.585083
48.132332,11.577858
48.132334,11.569659
48.132345,11.571807
48.132357,11.568832
48.132372,11.576204
48.132379,11.570184
48.132394,11.572485
48.132424,11.567515
48.132476,11.565095
48.132476,11.569956
48.132477,11.565855
48.132477,11.565857
48.132477,11.574097
48.132477,11.585632
48.13251,11.584227
48.1325,11.584782
48.132523,11.575716
48.132534,11.564639
48.132539,11.567627
48.132567,11.570753
48.132569,11.584942
48.132572,11.568327
48.132574,11.573836
48.132578,11.568485
48.132612,11.565137
48.132624,11.581357
48.132629,11.565226
48.132629,11.585083
48.13263,11.571655
48.132632,11.580503
48.132635,11.585613
48.132648,11.571608
48.132659,11.572482
48.13266,11.574395
48.132671,11.566804
48.132673,11.574097
48.132677,11.578326
48.132717,11.573574
48.132728,11.581724
48.132732,11.5683
48.132751,11.574097
48.132752,11.584958
48.132758,11.564164
48.132766,11.56427
48.132771,11.574097
48.132773,11.572476
48.132805,11.58597
48.132827,11.57162
48.132839,11.583927
48.132858,11.578986
48.132872,11.570146
48.132885,11.57223
48.132887,11.567336
48.132895,11.568071
48.132904,11.585491
48.132905,11.570672
48.132919,11.564959
48.132921,11.567379
48.132932,11.584328
48.132935,11.566773
48.132935,11.583939
48.132935,11.584167
48.132935,11.585083
48.132936,11.566772
48.132947,11.568114
48.132977,11.573083
48.133014,11.5815
48.133065,11.572527
48.133088,11.581413
48.133106,11.585083
48.133149,11.57433
48.133163,11.574097
48.133223,11.583085
48.133224,11.583088
48.133243,11.586087
48.133251,11.583285
48.133263,11.577625
48.133278,11.566455
48.133301,11.572449
48.133301,11.585083
48.133308,11.571122
48.133309,11.575558
48.133315,11.56721
48.133335,11.574097
48.133357,11.565505
48.133358,11.580399
48.133361,11.578989
48.133372,11.585625
48.133383,11.583327
48.133392,11.574097
48.133393,11.568211
48.133395,11.56656
48.133411,11.576864
48.1334,11.573797
48.133413,11.582525
48.133415,11.579427
48.133417,11.585644
48.133423,11.585263
48.133444,11.576073
48.133476,11.578754
48.133504,11.578823
48.133507,11.585083
48.1335,11.568459
48.133514,11.575233
48.133516,11.574441
48.133527,11.574097
48.133533,11.574097
48.13354,11.565976
48.133554,11.568164
48.133564,11.57148
48.133574,11.577116
48.133592,11.582613
48.133596,11.582502
48.133601,11.574596
48.133619,11.585054
48.133623,11.578284
48.13363,11.585083
48.133633,11.565521
48.133634,11.57715
48.133639,11.585083
48.133654,11.576003
48.133661,11.585083
48.133668,11.567573
48.133671,11.568697
48.133682,11.567178
48.133684,11.574097
48.133687,11.584373
48.133693,11.583044
48.133697,11.569636
48.133712,11.574138
48.133722,11.566986
48.133736,11.573577
48.133739,11.573237
48.133748,11.566634
48.133751,11.584578
48.133752,11.569166
48.133767,11.573715
48.133794,11.579343
48.133808,11.584863
48.1338,11.574886
48.133850097656,11.574096679688
48.133850097656,11.585083007812
48.133851,11.568605
48.13385,11.564128
48.13385,11.564484
48.13385,11.564942
48.13385,11.564986
48.13385,11.565308
48.13385,11.565857
48.13385,11.566249
48.13385,11.566772
48.13385,11.567505
48.13385,11.570435
48.13385,11.571075
48.13385,11.57135
48.13385,11.571586
48.13385,11.573252
48.13385,11.573312
48.13385,11.573619
48.13385,11.573753
48.13385,11.574336
48.13385,11.574519
48.13385,11.575317
48.13385,11.575538
48.13385,11.577202
48.13385,11.577236
48.13385,11.577759
48.13385,11.57802
48.13385,11.578092
48.13385,11.57959
48.13385,11.579591
48.13385,11.579851
48.13385,11.580476
48.13385,11.581421
48.13385,11.582336
48.13385,11.582886
48.13385,11.58371
48.13385,11.583984
48.13385,11.584691
48.13385,11.584907
48.13385,11.584973
48.13385,11.585083
48.13385,11.585084
48.133853,11.580688
48.133854,11.574092
48.133863,11.581048
48.133875,11.567583
48.133884,11.573756
48.133889,11.583259
48.133916,11.566442
48.133922,11.58595
48.133926,11.567685
48.133942,11.566156
48.133952,11.580607
48.133959,11.581238
48.133961,11.582799
48.133984,11.581703
48.133991,11.574739
48.133993,11.580063
48.133996,11.584942
48.134027,11.574097
48.134029,11.575517
48.134029,11.582737
48.13404,11.580158
48.134043,11.574788
48.13405,11.574296
48.134059,11.584211
48.134061,11.585083
48.134073,11.574637
48.134074,11.574246
48.134079,11.57135
48.134117,11.576174
48.13412,11.574817
48.134125,11.56811
48.134145,11.577825
48.134152,11.575771
48.134155,11.574097
48.134164,11.585083
48.134177,11.567741
48.134193,11.565735
48.134193,11.584396
48.134194,11.576843
48.134196,11.581745
48.134197,11.573705
48.134201,11.585317
48.134228,11.567033
48.134232,11.574783
48.134237,11.583109
48.134242,11.574097
48.134242,11.585083
48.134246,11.577527
48.134251,11.571223
48.134252,11.584654
48.134253,11.585333
48.134258,11.582049
48.134273,11.574097
48.134273,11.585083
48.13429,11.574097
48.13429,11.583325
48.134302,11.581308
48.1343,11.574097
48.134324,11.580186
48.134332,11.574872
48.134336,11.575756
48.134341,11.584298
48.134358,11.577146
48.134361,11.573841
48.134364,11.580036
48.134371,11.58311
48.134375,11.582525
48.13438,11.573135
48.134399,11.574097
48.134401,11.58438
48.134407,11.580554
48.134411,11.577389
48.134418,11.575126
48.134432,11.575754
48.134448,11.570005
48.134461,11.564331
48.13446,11.585083
48.134484,11.574097
48.134491,11.57898
48.13451,11.578649
48.134514,11.583732
48.134516,11.572432
48.134519,11.568369
48.134521,11.579745
48.134525,11.575146
48.134532,11.577385
48.134536743164,11.570663452148
48.134537,11.574097
48.134537,11.576718
48.134537,11.580401
48.134558,11.584144
48.134562,11.577289
48.134571,11.580532
48.134579,11.573183
48.134581,11.567985
48.134601,11.585399
48.134621,11.580323
48.134623,11.574097
48.134624,11.574139
48.134635,11.574097
48.134641,11.585083
48.134651,11.581799
48.13465,11.581355
48.134654,11.574097
48.134708,11.585782
48.13472,11.585133
48.134725,11.571634
48.134755,11.573054
48.134756,11.566818
48.134758,11.585169
48.134766,11.570435
48.134766,11.585083
48.134775,11.582518
48.134795,11.584468
48.134806,11.584006
48.13482,11.576682
48.13482,11.586052
48.134831,11.576034
48.13484,11.576681
48.134848,11.575876
48.134849,11.585083
48.134856,11.565781
48.134862,11.576699
48.134864,11.566217
48.134882,11.581349
48.134884,11.569871
48.134892,11.575027
48.134907,11.576632
48.134909,11.585402
48.134924,11.582496
48.134927,11.576624
48.134937,11.574525
48.134948,11.577353
48.134949,11.576294
48.134949,11.585083
48.134972,11.571603
48.13498,11.583472
48.134982,11.572721
48.135002,11.565588
48.135014,11.573842
48.135017,11.583273
48.13502,11.580888
48.13503,11.576577
48.135035,11.574691
48.135055,11.57361
48.135059,11.576191
48.135071,11.574097
48.135071,11.576282
48.135071,11.583863
48.135077,11.576155
48.135079,11.567831
48.135091,11.58295
48.135099,11.575385
48.135103,11.575503
48.135106,11.567819
48.135112,11.583068
48.135118,11.574097
48.135143,11.584921
48.135147,11.571887
48.135168,11.574097
48.13517,11.573699
48.135173,11.567572
48.135174,11.571834
48.135201,11.56718
48.135205,11.584887
48.135208,11.574676
48.135214,11.576959
48.135223,11.574097
48.135225,11.58508
48.135235,11.574481
48.135277,11.573806
48.135288,11.573583
48.135299,11.575283
48.135315,11.585128
48.135319,11.572216
48.135321,11.581171
48.135329,11.57137
48.135348,11.585083
48.135369,11.580333
48.13538,11.574249
48.135399,11.577301
48.135399,11.581272
48.13541,11.564407
48.13541,11.576843
48.1354,11.567054
48.135416,11.565277
48.135424,11.576426
48.135452,11.581249
48.135461,11.572848
48.135462,11.573592
48.135464,11.580752
48.135465,11.576021
48.135469,11.574363
48.13548,11.580099
48.135486,11.578151
48.135495,11.565265
48.13551,11.575108
48.135529,11.564477
48.135544,11.582221
48.135557,11.583267
48.135558,11.581589
48.135562,11.565826
48.135567,11.574618
48.135578,11.579124
48.135579,11.585083
48.135585,11.583638
48.135593,11.583424
48.135608,11.565039
48.135609,11.575823
48.135632,11.565331
48.135637,11.577101
48.135639,11.583123
48.135643,11.575999
48.135653,11.574013
48.135658,11.580116
48.135666,11.583221
48.135669,11.575655
48.135674,11.579579
48.135678,11.577953
48.135681,11.566773
48.135681,11.569214
48.135681,11.574097
48.135681,11.585083
48.135682,11.566773
48.135689,11.575757
48.135689,11.583208
48.135723,11.569835
48.135728,11.582494
48.135733,11.581483
48.135744,11.585194
48.135768,11.575876
48.135776,11.574667
48.135778,11.583634
48.13578,11.579653
48.135785,11.572455
48.135785,11.574534
48.135786,11.566994
48.135794,11.57894
48.1358,11.57781
48.135836,11.579762
48.135848,11.5714
48.13586,11.579672
48.135864,11.570229
48.13587,11.578393
48.135872,11.582358
48.135874,11.575937
48.135882,11.564242
48.135885,11.572783
48.135898,11.568705
48.13591,11.574097
48.135912,11.582016
48.135922,11.580261
48.135924,11.577124
48.135925,11.579937
48.135935,11.571616
48.135943,11.580898
48.135945,11.578844
48.135948,11.573006
48.13598,11.578955
48.135985,11.576228
48.136001,11.572021
48.136018,11.576314
48.136025,11.578358
48.136035,11.566344
48.136047,11.574097
48.136069,11.57987
48.136071,11.569326
48.136081,11.571408
48.136112,11.575389
48.136113,11.57964
48.136134,11.579668
48.136139,11.584167
48.136144,11.580221
48.136151,11.583696
48.136154,11.579444
48.136159,11.577689
48.136168,11.565181
48.13617,11.572951
48.136198,11.578264
48.136199,11.573475
48.136204,11.569435
48.136204,11.574097
48.136209,11.565824
48.136209,11.569776
48.1362,11.571447
48.136223,11.574339
48.136231,11.578676
48.136236,11.581924
48.136237,11.56837
48.136248,11.571751
48.136258,11.566722
48.136261,11.573943
48.136265,11.578987
48.13627,11.581356
48.136285,11.57937
48.136288,11.570329
48.136288,11.571412
48.136289,11.564806
48.136311,11.565258
48.136311,11.576534
48.136318,11.572733
48.136322,11.569538
48.136327,11.572704
48.136327,11.57289
48.136328,11.572889
48.136329,11.574427
48.136336,11.577967
48.136339,11.572676
48.136346,11.579903
48.13636,11.571799
48.136372,11.576863
48.136376,11.584881
48.136385,11.564378
48.13639,11.572143
48.136395,11.57782
48.136397,11.573164
48.136401,11.576421
48.136409,11.581426
48.13641,11.57926
48.136424,11.57914
48.136448,11.568978
48.136448,11.573346
48.136456,11.571847
48.136464,11.577303
48.13647,11.577617
48.136478,11.571992
48.136504,11.57364
48.136508,11.566908
48.136511,11.568277
48.136524,11.577083
48.136539,11.576357
48.136545,11.579483
48.136556,11.576371
48.136569,11.576883
48.136582,11.57678
48.136591,11.566675
48.136593,11.570041
48.136593,11.580949
48.136597,11.565857
48.136597,11.574097
48.136597,11.578139
48.136597,11.57959
48.136597,11.583252
48.136597,11.585083
48.136597,11.585084
48.136603,11.581224
48.136614,11.585097
48.136616,11.574047
48.136621,11.565938
48.136631,11.584938
48.136637,11.57765
48.136652,11.564421
48.136652,11.584292
48.13666,11.58231
48.136664,11.574323
48.136676,11.582974
48.136681,11.572071
48.136692,11.573749
48.136703,11.566805
48.136707,11.577998
48.136708,11.577919
48.136713,11.574835
48.136717,11.57501
48.136717,11.575366
48.13672,11.585759
48.136725,11.575022
48.13673,11.581538
48.136734,11.57315
48.136741,11.572263
48.136745,11.579239
48.136745,11.581213
48.136757,11.569198
48.136759,11.576035
48.136761,11.56465
48.136762,11.575086
48.136765,11.565432
48.136776,11.57287
48.13678,11.574097
48.136785,11.565074
48.136787,11.575353
48.136789,11.576014
48.13679,11.577924
48.136794,11.572738
48.136797,11.580479
48.136798,11.56551
48.136798,11.570112
48.136805,11.57999
48.136807,11.576756
48.136807,11.579176
48.1368,11.58295
48.136826,11.575718
48.13683,11.565359
48.136835,11.569385
48.136838,11.579722
48.136841,11.575367
48.136853,11.564815
48.136853,11.575134
48.136858,11.566221
48.13686,11.574076
48.136865,11.5725
48.136873,11.575115
48.136876,11.58486
48.136879,11.569945
48.136904,11.585083
48.136909,11.571899
48.136911,11.577794
48.136933,11.568534
48.136938,11.564312
48.136944,11.575076
48.136949,11.570435
48.136954,11.572338
48.136958,11.574718
48.136958,11.580335
48.136971,11.571804
48.136971,11.576138
48.136973,11.578014
48.136975,11.575274
48.136976,11.57618
48.136986,11.581143
48.136994,11.574668
48.136995,11.568835
48.137018,11.566639
48.13702,11.575606
48.137022,11.566575
48.137031,11.566366
48.137033,11.576253
48.137034,11.579475
48.137035,11.577671
48.137041,11.575776
48.137053,11.569954
48.137054,11.574097
48.137069,11.580685
48.137072,11.581378
48.137074,11.568017
48.137077,11.571471
48.137077,11.577907
48.13709,11.575695
48.137093,11.565788
48.137094,11.580161
48.137096,11.565679
48.137097,11.57574
48.137104,11.565643
48.137111,11.585924
48.137112,11.585083
48.137114,11.565964
48.137115,11.57602
48.137116,11.57512
48.137117,11.585423
48.137135,11.574825
48.137137,11.575963
48.137145,11.578122
48.137146,11.571155
48.137146,11.574097
48.137146,11.578491
48.137148,11.573041
48.13715,11.575949
48.137158,11.572157
48.137161,11.575859
48.137164,11.584377
48.137165,11.574942
48.137168,11.569306
48.137179,11.566384
48.13718,11.572813
48.137182,11.576813
48.137194,11.564689
48.137203,11.575572
48.137215,11.575213
48.137216,11.580735
48.13722,11.57813
48.137223,11.57727
48.137228,11.570426
48.137235,11.576176
48.13725,11.577154
48.137257,11.575273
48.137264,11.574923
48.137269,11.574097
48.137278,11.574759
48.137279,11.574972
48.137281,11.574472
48.137283,11.574767
48.137283,11.57569
48.137293,11.570124
48.137299,11.574305
48.137301,11.575801
48.137304,11.5699
48.137305,11.565265
48.137308,11.571581
48.1373,11.567109
48.137319,11.585083
48.137321,11.576004
48.13732,11.578665
48.137325,11.571254
48.137325,11.574386
48.137332,11.566133
48.137334,11.566594
48.137339,11.58445
48.137346,11.574097
48.137346,11.585083
48.137349,11.564946
48.137352,11.575607
48.137354,11.568456
48.137355,11.565044
48.137363,11.575155
48.137371,11.564364
48.137373,11.585618
48.137377,11.565242
48.137377,11.574791
48.137378,11.575678
48.137383,11.564552
48.137385,11.57022
48.137394,11.580073
48.137397,11.575253
48.137398,11.564209
48.137404,11.570306
48.137404,11.574097
48.137405,11.566207
48.137432,11.580958
48.137436,11.573889
48.137439,11.575182
48.137444,11.569388
48.137446,11.575007
48.137463,11.564421
48.137481,11.570997
48.137484,11.585412
48.137491,11.584148
48.137494,11.57919
48.137508,11.575055
48.137512,11.574097
48.137512,11.581421
48.137512,11.583862
48.137512,11.585083
48.137513,11.566774
48.137513,11.570435
48.137515,11.575489
48.13753,11.573338
48.137547,11.578025
48.137558,11.585083
48.13756,11.566255
48.137564,11.564587
48.137589,11.583403
48.137592,11.572032
48.137595,11.584565
48.137601,11.572433
48.137614,11.574097
48.137621,11.574032
48.137627,11.572037
48.137629,11.58279
48.137632,11.57762
48.137638,11.576862
48.137652,11.58093
48.137653,11.565645
48.137665,11.576492
48.137671,11.574097
48.137672,11.564945
48.137681,11.572246
48.137684,11.575021
48.137689,11.569292
48.137691,11.571215
48.137695,11.574097
48.137707,11.568664
48.137711,11.575567
48.1377,11.567365
48.137715,11.565261
48.13773,11.573676
48.137739,11.565114
48.137743,11.575836
48.137762,11.573636
48.137764,11.578661
48.137772,11.574565
48.137774,11.585083
48.137791,11.572477
48.137791,11.577457
48.137798,11.573405
48.137809,11.572169
48.137811,11.571962
48.13781,11.567275
48.137821,11.567365
48.137826,11.571511
48.137828,11.569172
48.137829,11.585867
48.137832,11.583369
48.137836,11.573363
48.137873,11.571565
48.137877,11.570364
48.137877,11.576122
48.137886,11.572976
48.137886,11.575666
48.137887,11.572933
48.137888,11.564783
48.137899,11.573735
48.1379,11.572452
48.137912,11.575389
48.137919,11.578848
48.13792,11.572425
48.13794,11.568894
48.137942,11.575857
48.137943,11.57345
48.137948,11.564523
48.137959,11.576054
48.137971,11.584204
48.13797,11.57135
48.13797,11.574097
48.13797,11.576843
48.13797,11.57959
48.137982,11.570106
48.137982,11.572782
48.137987,11.571805
48.137989,11.571262
48.137992,11.577687
48.137992,11.585149
48.137993,11.573323
48.137998,11.565118
48.137998,11.574879
48.138003,11.573802
48.138006,11.579321
48.138008,11.564303
48.13801,11.570939
48.13802,11.571326
48.138023,11.579039
48.13803,11.566371
48.138051,11.57543
48.138055,11.564395
48.138055,11.583187
48.138059,11.573571
48.138077,11.571136
48.138083,11.569054
48.138083,11.575785
48.138095,11.574097
48.138098,11.569934
48.138107,11.582905
48.13813,11.579578
48.138142,11.569647
48.138149,11.567287
48.138163,11.582958
48.138165,11.565976
48.13817,11.577759
48.138173,11.566924
48.138183,11.568217
48.138187,11.585253
48.138189,11.580147
48.138191,11.571031
48.138194,11.584394
48.138198,11.58527
48.138206,11.570043
48.138221,11.575137
48.138223,11.578425
48.138224,11.574334
48.138234,11.57937
48.138245,11.575195
48.138245,11.577393
48.138259,11.569301
48.138266,11.578316
48.138268,11.578788
48.138269,11.572186
48.138271,11.579142
48.13829,11.574131
48.138295,11.571042
48.1383,11.568136
48.138316,11.569527
48.138319,11.581664
48.138329,11.581396
48.138334,11.57873
48.138338,11.574128
48.13834,11.565433
48.138348,11.568927
48.138363,11.575233
48.138368,11.574952
48.13837,11.572041
48.138374,11.568986
48.138382,11.570757
48.138386,11.569901
48.138395,11.575923
48.138401,11.584709
48.138411,11.570908
48.138426,11.564701
48.138427,11.575566
48.138428,11.564942
48.138428,11.572265
48.138428,11.574097
48.138428,11.585083
48.138432,11.574109
48.138438,11.569457
48.13844,11.580993
48.138442,11.584797
48.138449,11.581462
48.138454,11.569391
48.138455,11.585723
48.138458,11.564717
48.138465,11.572339
48.13847,11.57456
48.138475,11.569496
48.138479,11.568546
48.138495,11.581641
48.138513,11.567911
48.138536,11.568603
48.138554,11.576306
48.138557,11.567794
48.138559,11.567819
48.138559,11.572527
48.138559,11.585083
48.138563,11.575294
48.138564,11.568248
48.138567,11.582919
48.138569,11.568906
48.138569,11.578594
48.138571,11.567316
48.138572,11.574771
48.138573,11.564816
48.138579,11.566657
48.138595,11.568668
48.138596,11.574923
48.138601,11.585677
48.138603,11.580965
48.138611,11.5781
48.138618,11.585083
48.138623,11.584513
48.138625,11.571473
48.138637,11.581719
48.138638,11.567961
48.138647,11.575954
48.138648,11.579206
48.138657,11.580277
48.138657,11.585083
48.138667,11.567657
48.138674,11.564242
48.138696,11.582578
48.138697,11.574097
48.138733,11.574097
48.138733,11.583862
48.138733,11.58606
48.138748,11.566636
48.138762,11.574145
48.138762,11.581521
48.138765,11.564845
48.138766,11.575358
48.138768,11.579168
48.138771,11.58465
48.138783,11.565968
48.138783,11.569782
48.138794,11.574097
48.138794,11.574646
48.13882,11.574097
48.138828,11.566002
48.138844,11.585083
48.138853,11.580964
48.138875,11.568865
48.13888,11.573501
48.138884,11.584426
48.138885,11.58485
48.13889,11.565884
48.138892,11.565567
48.138893,11.574097
48.138895,11.565379
48.138904,11.574302
48.138906,11.568907
48.138909,11.576239
48.138911,11.573059
48.138919,11.58275
48.138944,11.567107
48.138944,11.585283
48.138945,11.571529
48.138951,11.574097
48.138951,11.585083
48.138984,11.585811
48.13899,11.580802
48.138992,11.581184
48.138993,11.579005
48.138994,11.576256
48.139004,11.569097
48.139017,11.567631
48.139018,11.571307
48.13902,11.575389
48.139029,11.564296
48.139048,11.566002
48.139049,11.578346
48.13906,11.578612
48.139069,11.574746
48.139074,11.578443
48.139081,11.578488
48.139086,11.576951
48.139091,11.582765
48.13909,11.584131
48.139095,11.572485
48.139103,11.577094
48.139105,11.585835
48.139107,11.565951
48.139114,11.585083
48.139,11.574097
48.139124,11.584644
48.139127,11.584617
48.139144,11.58499
48.139147,11.577726
48.139163,11.577714
48.139163,11.580961
48.139163,11.584652
48.139172,11.565303
48.139172,11.57928
48.139172,11.579358
48.139173,11.573926
48.139177,11.576632
48.139178,11.574207
48.139185,11.578049
48.139186,11.576496
48.139194,11.571882
48.139198,11.565013
48.139198,11.565444
48.139213,11.568676
48.139215,11.564934
48.139221,11.574395
48.139223,11.574097
48.139223,11.575297
48.139223,11.575963
48.139229,11.578866
48.139231,11.574545
48.139237,11.576206
48.139243,11.565073
48.139263,11.564263
48.139267,11.574209
48.139268,11.564302
48.139284,11.578596
48.139286,11.577976
48.139292,11.576336
48.139296,11.565898
48.139297,11.564707
48.139297,11.585359
48.139303,11.576101
48.139305,11.578203
48.139313,11.573791
48.139318,11.576562
48.139339,11.580326
48.139341,11.576346
48.139343,11.564109
48.139343,11.564124
48.139343,11.564287
48.139343,11.564484
48.139343,11.564941
48.139343,11.56517
48.139343,11.565857
48.139343,11.566454
48.139343,11.566544
48.139343,11.566772
48.139343,11.56723
48.139343,11.567505
48.139343,11.568072
48.139343,11.56809
48.139343,11.568604
48.139343,11.568632
48.139343,11.569702
48.139343,11.569871
48.139343,11.571261
48.139343,11.57135
48.139343,11.571655
48.139343,11.571872
48.139343,11.572099
48.139343,11.572266
48.139343,11.572876
48.139343,11.574097
48.139343,11.574707
48.139343,11.574829
48.139343,11.575317
48.139343,11.57547
48.139343,11.575724
48.139343,11.576094
48.139343,11.577759
48.139343,11.578491
48.139343,11.578805
48.139343,11.57959
48.139343,11.581787
48.139343,11.582052
48.139343,11.582336
48.139343,11.582548
48.139343,11.582886
48.139343,11.583514
48.139343,11.583927
48.139343,11.585083
48.139343,11.585449
48.139343,11.586082
48.139343261719,11.574096679688
48.139343261719,11.585083007812
48.139344,11.570959
48.139348,11.578337
48.139348,11.585083
48.139363,11.5796
48.139367,11.576224
48.139368,11.580255
48.139373,11.581167
48.139376,11.585193
48.139382,11.572209
48.139383,11.58373
48.139393,11.57743
48.139395,11.567625
48.139398,11.577054
48.139398,11.584929
48.139407,11.57327
48.139418,11.582559
48.139419,11.566722
48.139435,11.574438
48.139435,11.580671
48.139447,11.583632
48.139451,11.585083
48.139452,11.56739
48.139459,11.57813
48.139463,11.576007
48.139471,11.579396
48.139471,11.584998
48.139475,11.565525
48.139477,11.575374
48.139481,11.585262
48.139486,11.567073
48.139496,11.565497
48.139505,11.574097
48.139508,11.571614
48.139515,11.566284
48.139526,11.585083
48.139538,11.566345
48.139538,11.576115
48.139559,11.5662
48.139565,11.575082
48.139574,11.585017
48.139605,11.58456
48.139605,11.585083
48.139622,11.571851
48.139626,11.565853
48.139632,11.574097
48.139633,11.572362
48.139635,11.576362
48.139651,11.570389
48.139662,11.566825
48.13967,11.570887
48.139674,11.584734
48.139675,11.573529
48.139679,11.574766
48.139683,11.570224
48.139698,11.585083
48.139708,11.582367
48.13971,11.572298
48.139717,11.565883
48.139721,11.576298
48.139743,11.565126
48.139768,11.569351
48.139784,11.574149
48.139786,11.565485
48.139788,11.575571
48.139791,11.566663
48.13979,11.584821
48.139792,11.582168
48.139795,11.584042
48.139796,11.585631
48.139798,11.580097
48.139801,11.585083
48.139805,11.566301
48.139808,11.570209
48.139809,11.573396
48.139824,11.570644
48.139825,11.566283
48.139843,11.564109
48.139843,11.570102
48.139843,11.578092
48.139844,11.568295
48.139852,11.574996
48.139854,11.585083
48.139858,11.570663
48.139878,11.581908
48.139889,11.574344
48.139893,11.566773
48.139915,11.573633
48.139918,11.574403
48.139929,11.566861
48.139955,11.568472
48.13996,11.565675
48.139963,11.576117
48.139965,11.571928
48.139965,11.585679
48.139982,11.574089
48.139989,11.573899
48.139991,11.567085
48.140006,11.566718
48.140011,11.581387
48.140013,11.564718
48.140026,11.574906
48.140029907227,11.567916870117
48.140029907227,11.569290161133
48.14003,11.56826
48.14003,11.572723
48.140038,11.572744
48.140042,11.57788
48.140049,11.584062
48.140051,11.565237
48.140058,11.576464
48.14006,11.585083
48.140063,11.571459
48.140075,11.57551
48.140083,11.571622
48.140091,11.580557
48.140106,11.564331
48.140116,11.576246
48.140143,11.569302
48.140156,11.565637
48.140157,11.575131
48.140159,11.575569
48.140167,11.573863
48.140174,11.581165
48.14018,11.575215
48.140186,11.577151
48.140191,11.566595
48.140191,11.571171
48.140195,11.58065
48.140198,11.575458
48.140225,11.573868
48.140237,11.570433
48.140243,11.582446
48.14025,11.574097
48.140253,11.570696
48.140255,11.56802
48.140263,11.573986
48.140289,11.56669
48.140299,11.565499
48.140299,11.575052
48.140301,11.584632
48.140309,11.571332
48.140327,11.574347
48.140331,11.57436
48.140369,11.567695
48.140372,11.565012
48.140373,11.566372
48.140411,11.566564
48.140419,11.571168
48.140427,11.56701
48.140442,11.564575
